x,y,z,Bx,By,Bz,magnitude
0,0,9,-0.003871427,-0.019407315,-0.381102356,0.381615824
0,0,10,-0.005327917,-0.02054014,-0.383206176,0.383793248
0,0,11,-0.004356924,-0.018759986,-0.38838481,0.388862033
0,0,12,-0.004195092,-0.019730979,-0.393725277,0.394241682
0,0,13,-0.00403326,-0.020701972,-0.399551241,0.400107527
0,0,14,-0.004356924,-0.021025637,-0.406186366,0.406753518
0,0,15,-0.004356924,-0.021349301,-0.413145157,0.413719345
0,0,16,-0.005327917,-0.021834797,-0.419780283,0.42038153
0,0,17,-0.003224099,-0.023129455,-0.429166559,0.429801468
0,0,18,-0.004518756,-0.02199663,-0.436610847,0.437187949
0,0,19,-0.005166085,-0.023453119,-0.445997124,0.446643227
0,0,20,-0.003709595,-0.024100448,-0.456516228,0.457166992
0,0,21,-0.00403326,-0.02426228,-0.465740673,0.466389643
0,0,22,-0.00403326,-0.023453119,-0.477554436,0.478147002
0,0,23,-0.004518756,-0.025071441,-0.490177362,0.490838917
0,0,24,-0.005166085,-0.025880602,-0.50150563,0.502199552
0,0,25,-0.004356924,-0.026851595,-0.514775887,0.515494136
0,0,26,-0.003709595,-0.028146252,-0.527722479,0.528485561
0,0,27,-0.004195092,-0.027013427,-0.542772894,0.54346089
0,0,28,-0.004356924,-0.02798442,-0.557823311,0.558541812
0,0,29,-0.004518756,-0.029926406,-0.57238823,0.573187836
0,0,30,-0.004680588,-0.029764574,-0.589866135,0.590635163
0,0,31,-0.005489749,-0.032192056,-0.608800534,0.609675779
0,0,32,-0.004195092,-0.032192056,-0.627411269,0.628250609
0,0,33,-0.005813413,-0.033163049,-0.645536509,0.646413929
0,0,34,-0.00484242,-0.034457706,-0.666089238,0.666997493
0,0,35,-0.005651581,-0.035914196,-0.686156472,0.687118966
0,0,36,-0.005813413,-0.035266867,-0.70703287,0.707935751
0,0,37,-0.005327917,-0.038503511,-0.730822257,0.731855231
0,0,38,-0.006784406,-0.040121832,-0.751374995,0.752476028
0,0,39,-0.006784406,-0.040930993,-0.778239208,0.779344365
0,0,40,-0.008079064,-0.040930993,-0.801543107,0.802628164
0,0,41,-0.007431735,-0.042872979,-0.82921649,0.830357339
0,0,42,-0.007269903,-0.045624126,-0.854300555,0.85554886
0,0,43,-0.009535553,-0.047727944,-0.881812115,0.883154284
0,0,44,-0.008726392,-0.047080616,-0.909161846,0.910421879
0,0,45,-0.009859217,-0.049022602,-0.938615409,0.939946437
0,0,46,-0.01083021,-0.051450084,-0.972438463,0.973858803
0,0,47,-0.010668378,-0.052097413,-1.004805028,1.00621126
0,0,48,-0.010668378,-0.053877567,-1.036362437,1.037816799
0,0,49,-0.011639371,-0.05711421,-1.069052683,1.070640531
0,0,50,-0.010668378,-0.06002719,-1.106597925,1.10827616
0,0,51,-0.011477539,-0.06083635,-1.142201182,1.143877763
