x,y,z,Bx,By,Bz,magnitude
12.0,-14.0,-65.0,-0.3539145271741366,0.2728615202703716,-1.6872560066889906,1.7454345401352724
14.0,-14.0,-65.0,-0.4089375161838968,0.27593633049857935,-1.6804589875234648,1.7513746484918822
16.0,-14.0,-65.0,-0.4667116668784779,0.27658365896741294,-1.6692924570710073,1.7552366244020918
18.0,-14.0,-65.0,-0.5283698090206795,0.27933480495898805,-1.6550510867545256,1.7596581168264935
20.0,-14.0,-65.0,-0.5893806379226236,0.28386610423603936,-1.640809718503436,1.7664104941455567
22.0,-14.0,-65.0,-0.65751211472033,0.2879119071589617,-1.6210660068167544,1.7728706793629165
24.0,-14.0,-65.0,-0.7237016240407278,0.2935760312469463,-1.597114624102211,1.777837464247798
26.0,-14.0,-65.0,-0.7957171316405787,0.3002111480307827,-1.567013570074595,1.7829256899226613
28.0,-14.0,-65.0,-0.8706456577300273,0.30555160787828245,-1.5275261792111714,1.7845789067947193
30.0,-14.0,-65.0,-0.9536658576137302,0.31267222100570974,-1.4794616291953788,1.7877497582235102
32.0,-14.0,-65.0,-1.0345822752711191,0.3214111552969716,-1.4215252640080118,1.7872883626509595
34.0,-14.0,-65.0,-1.117440734335937,0.3295027611235572,-1.35080409920213,1.7837930313695487
36.0,-14.0,-65.0,-1.202403074301815,0.3392126881211121,-1.2608248302659095,1.7749697612883062
38.0,-14.0,-65.0,-1.2868799713332535,0.34811345454476034,-1.1459233412374703,1.7579486175217436
38.0,-12.0,-65.0,-1.2757134816211957,0.27593633049857935,-1.1894564284419071,1.7658970357415724
36.0,-12.0,-65.0,-1.2074198999254815,0.267844724630142,-1.2821868088651025,1.781461934500968
34.0,-12.0,-65.0,-1.1232667216184382,0.26104777568782783,-1.369091261184925,1.790051661416487
32.0,-12.0,-65.0,-1.036524269845554,0.2536034982593421,-1.4390032703974411,1.7914875686207723
30.0,-12.0,-65.0,-0.9528566936586991,0.24437906750719143,-1.4958068104371722,1.790277917373752
28.0,-12.0,-65.0,-0.8730731483403112,0.2380676148690671,-1.5411201973241295,1.787172172512395
26.0,-12.0,-65.0,-0.7999247801784919,0.23353631552914786,-1.5770472537640454,1.7836751120143084
24.0,-12.0,-65.0,-0.729042098904532,0.2293286804198463,-1.605853641458916,1.7784431234720703
22.0,-12.0,-65.0,-0.6560556221036467,0.2246355489422669,-1.6315851969814028,1.7728339922709173
20.0,-12.0,-65.0,-0.5942356117778793,0.22220806713941443,-1.6482540698325083,1.7661352910030115
18.0,-12.0,-65.0,-0.5303117980128836,0.21994241745414125,-1.663142774180015,1.75944569606863
16.0,-12.0,-65.0,-0.47027197911781143,0.21670577504211394,-1.674956639024284,1.7531676673642804
14.0,-12.0,-65.0,-0.41524897739756156,0.21654394292137105,-1.6861231701282415,1.7499526671567336
12.0,-12.0,-65.0,-0.3574748379009554,0.2162202786798445,-1.6937293587197255,1.744493797419136
10.0,-12.0,-65.0,-0.30358468467248695,0.21605844655906062,-1.6995553759193591,1.7399233859321512
8.0,-12.0,-65.0,-0.2514746955188206,0.21638211080061462,-1.7039248890509822,1.7359207262684015
6.0,-12.0,-65.0,-0.19839372097337393,0.21654394292137105,-1.7060287287779852,1.7311225754271196
4.0,-12.0,-65.0,-0.14790206923408272,0.21848592836939162,-1.7097509068698298,1.7299882330586425
2.0,-12.0,-65.0,-0.0964394304898582,0.22107524229709688,-1.7095890730367362,1.726519511953611
-0.0,-12.0,-65.0,-0.0443294687190585,0.22334089198110144,-1.7123402482366175,1.7274129157670637
-2.0,-12.0,-65.0,0.00632399857001539,0.22690119862238212,-1.709427239203917,1.7244319740211593
-4.0,-12.0,-65.0,0.05600646886889187,0.22981417677901525,-1.7086180700439304,1.7249136180355304
-6.0,-12.0,-65.0,0.11022023561192397,0.23547830096160208,-1.7063523964323961,1.7260466480870937
-8.0,-12.0,-65.0,0.16313934220052861,0.24000960029785925,-1.7016592155504815,1.726228009005948
-10.0,-12.0,-65.0,0.21832409624879726,0.24632105293122597,-1.6995553759193591,1.7311348728323843
-12.0,-12.0,-65.0,0.27237602391835447,0.2508523522486582,-1.6916255192620795,1.731679098000827
-14.0,-12.0,-65.0,0.32998825747325544,0.2594294545091667,-1.6845048322073397,1.7360162504040786
-16.0,-12.0,-65.0,0.3853348415853519,0.2671973961599799,-1.674632971475215,1.7390436963475615
-18.0,-12.0,-65.0,0.4452127262188121,0.27383251297424377,-1.6613626028890591,1.7416441413294754
-20.0,-12.0,-65.0,0.507841759453214,0.2835424400020878,-1.6480922361019905,1.7477149614930156
-22.0,-12.0,-65.0,0.5717654536920754,0.2938996954804175,-1.6289958577608765,1.751262478796734
-24.0,-12.0,-65.0,0.6382784678447914,0.30312412612968204,-1.6066628097709905,1.7551777752288773
-26.0,-12.0,-65.0,0.7102937834508083,0.31412871005428905,-1.5773709209962001,1.7582073619723118
-28.0,-12.0,-65.0,0.7831182706127365,0.325780622442984,-1.5420911986856105,1.7599580974530173
-30.0,-12.0,-65.0,0.8565900994788683,0.3372707027209019,-1.499852647763489,1.759845473455615
-32.0,-12.0,-65.0,0.9371825634803125,0.35070276841565723,-1.4419162717309206,1.755114276549631
-34.0,-12.0,-65.0,1.0169658866608502,0.36251651296761445,-1.3778302599729146,1.750443961428962
-36.0,-12.0,-65.0,1.0952927415051614,0.3725501042561297,-1.2970754628417087,1.7380634413280713
-38.0,-12.0,-65.0,1.1750761128005198,0.3816127028638105,-1.1999755781032375,1.7223163222548876
